standard_code,level,variant_no,template_text
6사02-02,잘함,2,우리나라 인구 분포의 특징을 파악하여 설명하고 관련 문제의 해결 방안을 조사할 수 있음.
6사02-02,보통,1,지역별 인구 분포의 특징을 나열하고 이에 따른 문제점을 자신의 말로 표현함.
6사02-02,보통,2,우리나라 인구 분포의 특징을 살펴보며 그에 따른 문제점을 알아가는 모습을 보임.
6사03-01,매우잘함,1,일상 사례를 통해 법의 의미와 역할을 설명하고 헌법상 인권이 구현되는 사례를 조사하여 인권 존중을 실천함.
6사03-01,매우잘함,2,법의 의미와 역할을 사례로 설명하고 헌법에 규정된 인권의 일상적 구현 사례를 조사해 존중을 몸소 실천함.
6사03-01,잘함,1,일상 사례와 관련지어 법의 의미와 역할을 이해하고 인권이 구현되는 사례를 통해 존중하는 태도를 지님.
6사03-01,잘함,2,헌법에 규정된 인권이 일상에서 구현되는 사례를 이해하며 법의 의미와 역할을 함께 파악함.
6사03-01,보통,1,일상의 사례에서 법의 의미와 역할을 살펴보고 헌법상 인권이 구현되는 사례를 말할 수 있음.
6사03-01,보통,2,"법의 의미와 역할, 인권이 일상에서 구현되는 모습을 사례를 통해 조금씩 이해해 감."
6사03-02,매우잘함,1,인권 침해 사례를 분석하여 해결 방안을 제안하고 인권 보호 활동에 관심을 갖고 적극 참여함.
6사03-02,매우잘함,2,일상 속 인권 침해 사례를 깊이 분석해 해결 방안을 스스로 제안하고 인권 보호 활동에 앞장섬.
6사03-02,잘함,1,인권 침해 사례를 조사하여 해결 방안을 설명하고 인권 보호 활동에 참여함.
6사03-02,잘함,2,일상생활에서 인권이 침해되는 사례를 조사하고 그 해결 방안을 짜임새 있게 설명함.
6사03-02,보통,1,인권 침해 사례에 대한 해결 방안을 제시하고 인권 보호 활동에 관심을 가짐.
6사03-02,보통,2,인권이 침해된 사례를 살펴보며 해결 방안을 생각해 보고 보호 활동에 관심을 보임.
6사04-01,매우잘함,1,선사 시대와 고조선의 유적과 유물을 선정해 특징을 분석하고 당시 사람들의 생활 모습을 논리적으로 추론함.
6사04-01,매우잘함,2,선사 시대와 고조선의 유물을 세밀히 분석하여 당시 생활 모습을 근거 있게 추론해 냄.
6사04-01,잘함,1,선사 시대와 고조선의 유적과 유물을 조사하여 당시 사람들의 생활 모습을 설명함.
6사04-01,잘함,2,유적과 유물 조사를 통해 선사 시대와 고조선 사람들의 생활 모습을 조리 있게 설명함.
6사04-01,보통,1,선사 시대와 고조선의 유적과 유물에 나타난 당시 생활 모습을 자신의 말로 짐작하여 표현함.
6사04-01,보통,2,유적과 유물을 살펴보며 선사 시대와 고조선 사람들의 생활 모습을 헤아려 보는 모습을 보임.
6사04-02,매우잘함,1,고대의 역사 기록과 유적·유물을 선정해 특징을 분석하고 고대인의 생각과 생활 모습을 추론함.
6사04-02,매우잘함,2,역사 기록과 유물을 폭넓게 분석하여 고대 사람들의 생각과 생활 모습을 깊이 있게 도출함.
6사04-02,잘함,1,고대의 역사 기록이나 유적과 유물을 조사하여 고대 사람들의 생각과 생활 모습을 설명함.
6사04-02,잘함,2,역사 기록과 유물 조사를 바탕으로 고대인의 생각과 생활 모습을 짜임새 있게 설명함.
6사04-02,보통,1,고대의 역사 기록과 유적·유물에 나타난 생각과 생활 모습을 짐작하여 말할 수 있음.
6사04-02,보통,2,역사 기록과 유물을 살펴보며 고대 사람들의 생각과 생활을 헤아려 가는 모습을 보임.
6사04-03,매우잘함,1,고려 시대의 다양한 역사 자료를 선정해 특징을 분석하고 사회와 생활 모습을 논리적으로 추론함.
6사04-03,매우잘함,2,여러 역사 자료를 폭넓게 분석하여 고려 시대의 사회 모습과 생활상을 근거 있게 도출함.
6사04-03,잘함,1,고려 시대의 다양한 역사 자료를 조사하여 사회 모습과 사람들의 생활 모습을 설명함.
6사04-03,잘함,2,역사 자료 조사를 바탕으로 고려 시대의 사회와 생활 모습을 조리 있게 설명함.
6사04-03,보통,1,고려 시대의 역사 자료에 나타난 사회와 생활 모습을 짐작하여 말할 수 있음.
6사04-03,보통,2,역사 자료를 살펴보며 고려 시대의 사회와 생활 모습을 헤아려 보는 모습을 보임.
6사05-01,매우잘함,1,유교 문화가 조선 시대 사람들의 생각과 생활에 미친 영향을 다양한 사례 분석을 통해 논리적으로 도출함.
6사05-01,매우잘함,2,여러 사례를 깊이 분석하여 유교 문화가 조선 시대 생활에 미친 영향을 명확히 밝혀냄.
6사05-01,잘함,1,유교 문화가 조선 시대 사람들의 생각과 생활에 미친 영향을 사례를 들어 설명함.
6사05-01,잘함,2,조선 시대 생활 속 사례를 통해 유교 문화의 영향을 조리 있게 설명함.
6사05-01,보통,1,유교 문화가 조선 시대 사람들의 생각과 생활에 영향을 주었음을 인식함.
6사05-01,보통,2,조선 시대의 생활 모습을 살펴보며 유교 문화의 영향을 조금씩 이해해 감.
6사05-02,매우잘함,1,조선 후기 사회·문화적 변화와 근대 문물 수용 과정의 사례를 선정·분석하여 달라진 생활 모습을 도출함.
6사05-02,매우잘함,2,개항기 근대 문물 수용 과정을 사례 중심으로 분석하여 사람들의 달라진 생활상을 근거 있게 밝혀냄.
6사05-02,잘함,1,조선 후기 사회·문화적 변화와 개항기 근대 문물 수용 과정을 조사하여 달라진 생활 모습을 설명함.
6사05-02,잘함,2,개항기 근대 문물 수용 과정을 조사하여 사람들의 생활 변화를 짜임새 있게 설명함.
6사05-02,보통,1,조선 후기의 변화와 근대 문물 수용 과정을 살펴보며 생활 모습이 달라졌음을 인식함.
6사05-02,보통,2,개항기 근대 문물 수용 과정을 살펴보며 생활의 변화를 조금씩 알아가는 모습을 보임.
6사06-01,매우잘함,1,일제의 식민 통치와 이에 대한 저항이 사회와 생활에 미친 영향을 다양한 사례로 심층 분석함.
6사06-01,매우잘함,2,식민 통치와 저항이 당시 사회와 생활에 끼친 영향을 여러 사례를 근거로 논리적으로 분석함.
6사06-01,잘함,1,일제의 식민 통치와 이에 대한 저항이 사회와 생활에 미친 영향을 사례를 들어 설명함.
6사06-01,잘함,2,식민 통치와 저항의 영향을 관련 사례를 통해 조리 있게 설명할 수 있음.
6사06-01,보통,1,일제의 식민 통치와 저항으로 사회와 생활 모습이 달라졌음을 인식함.
6사06-01,보통,2,식민 통치와 저항의 역사를 살펴보며 그 영향을 조금씩 이해해 감.
6사06-02,매우잘함,1,8·15 광복과 6·25 전쟁이 사회와 생활에 미친 영향을 다양한 사례로 심층 분석함.
6사06-02,매우잘함,2,광복과 6·25 전쟁이 당시 사회와 생활에 끼친 영향을 여러 사례를 근거로 깊이 있게 분석함.
6사06-02,잘함,1,8·15 광복과 6·25 전쟁이 사회와 생활에 미친 영향을 사례를 들어 설명함.
6사06-02,잘함,2,광복과 6·25 전쟁의 영향을 관련 사례를 통해 조리 있게 설명할 수 있음.
6사06-02,보통,1,8·15 광복과 6·25 전쟁으로 사회와 생활 모습이 달라졌음을 인식함.
6사06-02,보통,2,광복과 6·25 전쟁의 역사를 살펴보며 그 영향을 조금씩 이해해 감.
6사07-01,매우잘함,1,분단의 문제점과 관련 장소를 평화의 장소로 만들려는 노력을 탐구하고 통일 활동을 제안하며 참여함.
6사07-01,매우잘함,2,분단으로 나타난 문제와 평화의 장소 조성 노력을 깊이 탐구하여 통일을 위한 실천 활동에 참여함.
6사07-01,잘함,1,분단의 문제점과 관련 장소를 평화의 장소로 만들려는 노력을 조사하고 통일 활동을 제안함.
6사07-01,잘함,2,분단 관련 문제와 노력을 조사하여 평화 통일을 위한 활동을 스스로 제안할 수 있음.
6사07-01,보통,1,분단의 문제점과 평화의 장소로 만들려는 노력을 살펴보며 통일의 필요성을 인식함.
6사07-01,보통,2,분단과 관련된 장소와 노력을 살펴보며 평화 통일의 의미를 조금씩 알아가는 모습을 보임.
6사07-02,매우잘함,1,민주화와 산업화로 달라진 생활 문화를 다양한 사례를 통해 심층적으로 분석함.
6사07-02,매우잘함,2,여러 사례를 근거로 민주화와 산업화가 가져온 생활 문화의 변화를 논리적으로 분석함.
6사07-02,잘함,1,민주화와 산업화로 달라진 생활 문화를 사례를 들어 조리 있게 설명함.
6사07-02,잘함,2,민주화와 산업화가 가져온 생활 문화의 변화를 관련 사례로 설명할 수 있음.
6사07-02,보통,1,민주화와 산업화로 생활 문화가 변화되었음을 인식함.
6사07-02,보통,2,민주화와 산업화에 따른 생활 문화의 변화를 살펴보며 조금씩 이해해 감.
6사08-01,매우잘함,1,사례를 통해 선거의 의미와 역할을 분석하고 주권 행사를 위한 선거 과정에 적극 참여함.
6사08-01,매우잘함,2,선거의 의미와 역할을 사례로 깊이 분석하고 시민으로서 선거 과정에 능동적으로 참여함.
6사08-01,잘함,1,민주주의에서 선거의 의미와 역할을 설명하고 선거 과정에 참여하기 위해 노력함.
6사08-01,잘함,2,선거의 의미와 역할을 이해하고 주권 행사를 위한 선거 참여에 힘씀.
6사08-01,보통,1,선거의 의미와 역할을 제시하고 선거 과정에 관심을 가짐.
6사08-01,보통,2,선거가 지니는 의미를 살펴보며 선거 과정에 관심을 보임.
6사08-02,매우잘함,1,국회·행정부·법원이 하는 일을 분석하고 국가기관의 권력을 분립하는 이유를 논리적으로 도출함.
6사08-02,매우잘함,2,삼권의 역할을 깊이 분석하여 권력 분립의 이유를 근거를 들어 명확히 밝혀냄.
6사08-02,잘함,1,국회·행정부·법원이 하는 일을 조사하고 권력을 분립하는 이유를 설명함.
6사08-02,잘함,2,우리나라 국가기관이 하는 일을 조사하여 권력 분립의 이유를 조리 있게 설명함.
6사08-02,보통,1,국회·행정부·법원이 하는 일을 제시하고 권력이 분립됨을 파악함.
6사08-02,보통,2,국가기관이 하는 일을 살펴보며 권력 분립의 의미를 조금씩 이해해 감.
6사08-03,매우잘함,1,미디어의 의미와 역할을 설명하고 여러 사례를 비판적으로 분석하여 올바른 이용 태도를 실천함.
6사08-03,매우잘함,2,미디어의 역할을 명확히 설명하고 다양한 사례를 비판적으로 분석해 올바른 이용을 실천함.
6사08-03,잘함,1,미디어의 의미와 역할을 설명하고 사례를 비판적으로 파악하여 올바르게 이용하려 노력함.
6사08-03,잘함,2,미디어의 의미를 이해하고 여러 사례를 비판적으로 살펴 올바른 이용에 힘씀.
6사08-03,보통,1,미디어의 의미와 역할을 제시하고 올바르게 이용하는 태도를 지님.
6사08-03,보통,2,미디어가 지니는 의미와 역할을 살펴보며 바른 이용 태도를 가꾸어 감.
6사09-01,매우잘함,1,다양한 공간자료의 특징을 분석하고 경도와 위도를 이용해 지구본과 세계지도에서 위치를 정확히 표현함.
6사09-01,매우잘함,2,공간자료의 특징을 깊이 분석하여 경도와 위도를 활용한 위치 표현 방법을 능숙하게 익힘.
6사09-01,잘함,1,공간자료의 특징을 제시하고 지구본과 세계지도에서 경도와 위도의 의미를 설명함.
6사09-01,잘함,2,다양한 공간자료를 살펴 특징을 제시하고 경도와 위도의 의미를 조리 있게 설명함.
6사09-01,보통,1,다양한 공간자료를 찾아보고 지구본과 세계지도에서 경도와 위도를 구분함.
6사09-01,보통,2,공간자료를 살펴보며 경도와 위도를 익혀 가는 모습을 보임.
6사09-02,매우잘함,1,세계 주요 대륙과 대양의 위치를 설명하고 여러 국가의 위치와 영토 특징을 심층 분석함.
6사09-02,매우잘함,2,대륙과 대양의 위치를 정확히 설명하고 각국의 위치와 영토 특징을 논리적으로 분석함.
6사09-02,잘함,1,세계 주요 대륙과 대양의 위치를 찾고 여러 국가의 위치와 영토 특징을 설명함.
6사09-02,잘함,2,대륙과 대양의 위치를 지도에서 찾아 각국의 영토 특징을 조리 있게 설명함.
6사09-02,보통,1,세계 주요 대륙과 대양의 위치를 알아보고 여러 국가의 위치와 영토 특징을 말함.
6사09-02,보통,2,"대륙과 대양, 여러 나라의 위치를 살펴보며 영토 특징을 조금씩 익혀 감."
6사10-01,매우잘함,1,세계 여러 지역의 지형 경관 특징을 분석하고 그에 따른 다양한 삶의 모습을 깊이 탐구함.
6사10-01,매우잘함,2,지형 경관의 특징을 심층 분석하여 지역별로 다양하게 나타나는 삶의 모습을 탐구함.
