standard_code,level,variant_no,template_text
4체01-02,잘함,2,체력 증진을 위한 운동 방법을 대략적으로 익히고 자신의 신체 특성에 맞는 운동을 시도함.
4체01-02,보통,1,기본 체력 운동의 방법과 절차를 조금씩 익혀감.
4체01-02,보통,2,자신의 수준에 맞는 운동을 시도하려고 노력함.
4체01-03,매우잘함,1,건강의 의미와 운동이 건강 유지·증진에 미치는 영향을 정확히 이해하고 운동의 필요성을 다양한 사례로 구체적으로 설명함.
4체01-03,매우잘함,2,운동과 건강의 관계를 폭넓게 파악하고 운동의 필요성을 구체적인 사례를 들어 제시함.
4체01-03,잘함,1,건강의 의미와 운동이 건강에 미치는 영향을 대체로 이해하고 운동의 필요성을 일부 사례로 설명함.
4체01-03,잘함,2,운동과 건강의 관계를 대략적으로 파악하고 필요성을 일부 설명함.
4체01-03,보통,1,운동과 건강의 관계를 조금씩 이해해감.
4체01-03,보통,2,운동의 필요성을 부분적으로 파악하려고 노력함.
4체01-04,매우잘함,1,건강한 생활 습관의 필요성과 실천 방법을 정확히 이해하고 일상생활 전반에서 규칙적으로 실천함.
4체01-04,매우잘함,2,바른 생활 습관의 필요성을 구체적으로 이해하고 생활 속에서 폭넓게 실천함.
4체01-04,잘함,1,건강한 생활 습관의 필요성과 실천 방법을 대체로 이해하고 일상생활에서 일부 규칙적으로 실천함.
4체01-04,잘함,2,바른 생활 습관을 대략적으로 이해하고 일상생활에서 실천하려고 함.
4체01-04,보통,1,건강한 생활 습관의 필요성을 조금씩 이해해감.
4체01-04,보통,2,바른 생활 습관을 실천하려고 노력함.
4체01-05,매우잘함,1,자신의 체격·체형·체력적 특징 전반을 긍정적으로 인식하고 이를 종합적으로 고려한 운동 계획을 구체적으로 세워 안전하게 활동함.
4체01-05,매우잘함,2,자신의 신체적 특징을 정확히 인식하고 이를 폭넓게 반영한 운동 계획을 세워 안전하게 실천함.
4체01-05,잘함,1,자신의 신체적 특징 중 일부를 긍정적으로 인식하고 이를 부분적으로 고려한 운동 계획을 세워 안전하게 활동함.
4체01-05,잘함,2,자신의 체격·체형·체력적 특징을 대략적으로 인식하고 운동 계획을 세워 활동함.
4체01-05,보통,1,자신의 신체적 특징을 조금씩 인식해감.
4체01-05,보통,2,운동 계획을 세워 안전하게 활동하려고 노력함.
4체01-06,매우잘함,1,운동과 건강한 생활 습관 형성에 꾸준히 관심을 갖고 일상생활 전반에서 적극적으로 실천함.
4체01-06,매우잘함,2,운동과 건강한 생활 습관에 지속적인 관심을 갖고 생활 전반에서 폭넓게 실천함.
4체01-06,잘함,1,운동과 건강한 생활 습관 형성에 꾸준히 관심을 갖고 일상생활에서 일부 실천함.
4체01-06,잘함,2,건강한 생활 습관 형성에 대체로 관심을 갖고 일부 실천함.
4체01-06,보통,1,운동과 건강한 생활 습관 형성에 간헐적으로 관심을 갖고 실천해감.
4체01-06,보통,2,건강한 생활 습관을 실천하려고 조금씩 노력함.
4체02-01,매우잘함,1,스포츠의 의미와 유형을 정확히 알고 기술형·전략형·생태형 스포츠의 특성을 예를 들어 구체적으로 설명함.
4체02-01,매우잘함,2,스포츠의 의미와 유형을 폭넓게 이해하고 각 유형별 특성을 구체적인 사례로 설명함.
4체02-01,잘함,1,스포츠의 의미와 유형을 대체로 알고 기술형·전략형·생태형 스포츠의 특성을 설명함.
4체02-01,잘함,2,스포츠의 유형을 대략적으로 파악하고 각 특성을 설명함.
4체02-01,보통,1,스포츠의 의미와 유형을 조금씩 이해해감.
4체02-01,보통,2,스포츠의 종류를 구별하려고 노력함.
4체02-02,매우잘함,1,이동·비이동·조작 움직임 기술의 종류와 의미를 정확히 알고 스포츠에서 활용되는 기본 움직임 기술을 예를 들어 구체적으로 설명함.
4체02-02,매우잘함,2,기본 움직임 기술의 의미와 종류를 폭넓게 이해하고 스포츠와의 관계를 구체적으로 설명함.
4체02-02,잘함,1,이동·비이동·조작 움직임 기술의 종류와 의미를 대체로 알고 스포츠에서 활용되는 기본 움직임 기술을 설명함.
4체02-02,잘함,2,기본 움직임 기술의 종류를 대략적으로 이해하고 스포츠와의 관계를 설명함.
4체02-02,보통,1,기본 움직임 기술의 종류를 조금씩 이해해감.
4체02-02,보통,2,스포츠에서 활용되는 움직임 기술을 파악하려고 노력함.
4체02-03,매우잘함,1,신체·노력·공간·관계 요소를 전반적으로 고려한 기본 움직임 기술의 수행 방법을 명확히 파악하고 다양한 상황에서 시도함.
4체02-03,매우잘함,2,움직임 요소를 폭넓게 고려하여 기본 움직임 기술의 수행 방법을 구체적으로 파악하고 여러 상황에서 시도함.
4체02-03,잘함,1,신체·노력·공간·관계 요소를 전반적으로 고려한 기본 움직임 기술의 수행 방법을 대체로 파악하고 시도함.
4체02-03,잘함,2,움직임 요소에 따른 수행 방법을 대략적으로 파악하고 시도함.
4체02-03,보통,1,움직임 요소에 따른 수행 방법을 조금씩 파악해감.
4체02-03,보통,2,기본 움직임 기술을 부분적으로 시도하려고 노력함.
4체02-04,매우잘함,1,기본 움직임을 연결한 여러 가지 복합적인 움직임 기술을 명확히 파악하고 다양한 게임 상황에서 시도함.
4체02-04,매우잘함,2,기본 움직임 기술을 연결한 복합적인 움직임 기술을 폭넓게 파악하고 여러 게임 상황에서 시도함.
4체02-04,잘함,1,기본 움직임을 연결한 복합적인 움직임 기술을 대체로 파악하고 게임 상황에서 시도함.
4체02-04,잘함,2,복합적인 움직임 기술을 대략적으로 파악하고 게임 상황에서 시도함.
4체02-04,보통,1,복합적인 움직임 기술을 조금씩 파악해감.
4체02-04,보통,2,게임 상황에서 움직임 기술을 부분적으로 시도하려고 노력함.
4체02-05,매우잘함,1,기술형 스포츠에 적합한 여러 가지 기본 움직임 기술을 구체적으로 파악하고 다양한 게임 상황에서 시도함.
4체02-05,매우잘함,2,기술형 스포츠에 맞는 기본 움직임 기술을 폭넓게 파악하고 여러 게임 상황에서 능숙하게 시도함.
4체02-05,잘함,1,기술형 스포츠에 적합한 기본 움직임 기술을 대체로 파악하고 게임 상황에서 시도함.
4체02-05,잘함,2,기술형 스포츠에 맞는 움직임 기술을 대략적으로 파악하고 시도함.
4체02-05,보통,1,기술형 스포츠에 적합한 움직임 기술을 조금씩 파악해감.
4체02-05,보통,2,게임 상황에서 움직임 기술을 부분적으로 시도하려고 노력함.
4체02-06,매우잘함,1,전략형 스포츠에 적합한 여러 가지 기본 움직임 기술을 구체적으로 파악하고 다양한 게임 상황에서 기본적인 전략을 세워 시도함.
4체02-06,매우잘함,2,전략형 스포츠에 맞는 움직임 기술을 폭넓게 파악하고 게임 상황에서 전략을 세워 능숙하게 시도함.
4체02-06,잘함,1,전략형 스포츠에 적합한 기본 움직임 기술을 대체로 파악하고 게임 상황에서 시도함.
4체02-06,잘함,2,전략형 스포츠에 맞는 움직임 기술을 대략적으로 파악하고 시도함.
4체02-06,보통,1,전략형 스포츠에 적합한 움직임 기술을 조금씩 파악해감.
4체02-06,보통,2,게임 상황에서 움직임 기술을 부분적으로 시도하려고 노력함.
4체02-07,매우잘함,1,생태형 스포츠에 적합한 여러 가지 기본 움직임 기술을 구체적으로 파악하고 다양한 활동 상황에서 시도함.
4체02-07,매우잘함,2,생태형 스포츠에 맞는 움직임 기술을 폭넓게 파악하고 여러 활동 상황에서 능숙하게 시도함.
4체02-07,잘함,1,생태형 스포츠에 적합한 기본 움직임 기술을 대체로 파악하고 활동 상황에서 시도함.
4체02-07,잘함,2,생태형 스포츠에 맞는 움직임 기술을 대략적으로 파악하고 시도함.
4체02-07,보통,1,생태형 스포츠에 적합한 움직임 기술을 조금씩 파악해감.
4체02-07,보통,2,활동 상황에서 움직임 기술을 부분적으로 시도하려고 노력함.
4체02-08,매우잘함,1,움직임 기술 수행에 항상 자신감을 갖고 다양한 활동 상황에서 적극적으로 시도함.
4체02-08,매우잘함,2,움직임 기술 수행에 강한 자신감을 보이며 여러 활동 상황에서 폭넓게 시도함.
4체02-08,잘함,1,움직임 기술 수행에 자신감을 갖고 활동 상황에서 시도함.
4체02-08,잘함,2,움직임 기술 수행에 대체로 자신감을 보이며 시도함.
4체02-08,보통,1,움직임 기술 수행에 자신감을 갖고자 조금씩 노력함.
4체02-08,보통,2,활동 상황에서 움직임 기술을 부분적으로 시도하려고 노력함.
4체02-09,매우잘함,1,다양한 게임 활동에서 최선을 다하고 합의된 규칙을 일관되게 지키며 참여함.
4체02-09,매우잘함,2,게임 활동 전반에서 꾸준히 최선을 다하고 규칙을 철저히 준수하며 참여함.
4체02-09,잘함,1,일부 게임 활동에서 최선을 다하고 합의된 규칙을 지키며 참여함.
4체02-09,잘함,2,게임 활동에서 대체로 최선을 다하고 규칙을 지키며 참여함.
4체02-09,보통,1,일부 게임 활동에 열심히 참여하려고 노력함.
4체02-09,보통,2,합의된 규칙을 부분적으로 지켜감.
4체02-10,매우잘함,1,다양한 스포츠 환경에 개방적인 태도를 갖고 이를 적극적으로 실천하며 여러 스포츠 활동에 안전하게 참여함.
4체02-10,매우잘함,2,다양한 스포츠 환경을 폭넓게 받아들이고 적극적이고 안전하게 스포츠 활동에 참여함.
4체02-10,잘함,1,일부 스포츠 환경에 개방적인 태도를 갖고 이를 실천하며 스포츠 활동에 안전하게 참여함.
4체02-10,잘함,2,스포츠 환경에 대체로 개방적인 태도를 보이며 안전하게 참여함.
4체02-10,보통,1,일부 스포츠 환경에 개방적인 태도를 갖고자 노력함.
4체02-10,보통,2,스포츠 활동에 부분적으로 안전하게 참여해감.
4체03-01,매우잘함,1,표현 활동의 의미를 명확하게 알고 표현과 기본 움직임 기술과의 관계를 예를 들어 구체적으로 설명함.
4체03-01,매우잘함,2,표현 활동의 의미를 정확히 이해하고 움직임 기술과의 관계를 폭넓게 설명함.
4체03-01,잘함,1,표현 활동의 의미를 대체로 알고 표현과 기본 움직임 기술과의 관계를 예를 들어 설명함.
4체03-01,잘함,2,표현 활동의 의미를 대략적으로 알고 움직임 기술과의 관계를 설명함.
4체03-01,보통,1,표현 활동의 의미를 조금씩 이해해감.
4체03-01,보통,2,표현과 움직임 기술과의 관계를 일부 파악하려고 노력함.
4체03-02,매우잘함,1,움직임 요소에 따른 기본 움직임 기술의 다양한 표현 방법을 명확하게 알고 여러 상황에서 아름답게 표현함.
4체03-02,매우잘함,2,움직임 요소별 표현 방법을 폭넓게 파악하고 다양한 상황에서 창의적으로 표현함.
4체03-02,잘함,1,움직임 요소에 따른 기본 움직임 기술의 표현 방법을 대체로 알고 여러 상황에서 표현함.
4체03-02,잘함,2,움직임 요소에 따른 표현 방법을 대략적으로 알고 시도함.
4체03-02,보통,1,움직임 요소에 따른 표현 방법을 조금씩 익혀감.
4체03-02,보통,2,주어진 상황에서 부분적으로 표현하려고 노력함.
4체03-03,매우잘함,1,다양한 기본 움직임 기술을 종합적으로 활용하여 사물이나 자연의 여러 가지 모양 또는 움직임을 모방해 아름답게 표현함.
4체03-03,매우잘함,2,기본 움직임 기술을 폭넓게 활용하여 사물과 자연의 모양이나 움직임을 창의적으로 모방해 표현함.
4체03-03,잘함,1,일부 기본 움직임 기술을 활용하여 사물이나 자연의 모양 또는 움직임을 모방해 표현함.
4체03-03,잘함,2,기본 움직임 기술을 대체로 활용하여 사물이나 자연을 모방해 표현함.
4체03-03,보통,1,사물이나 자연을 모방하여 표현하는 것을 조금씩 익혀감.
4체03-03,보통,2,움직임 기술을 부분적으로 활용하여 모방해 표현하려고 노력함.
4체03-04,매우잘함,1,여러 기본 움직임 기술을 활용하여 자신의 느낌이나 생각을 창의적으로 표현함.
4체03-04,매우잘함,2,기본 움직임 기술을 폭넓게 활용하여 자신의 느낌이나 생각을 풍부하게 표현함.
4체03-04,잘함,1,일부 기본 움직임 기술을 활용하여 자신의 느낌이나 생각을 표현함.
4체03-04,잘함,2,기본 움직임 기술을 대체로 활용하여 느낌이나 생각을 표현함.
4체03-04,보통,1,느낌이나 생각을 조금씩 표현해감.
4체03-04,보통,2,움직임 기술을 활용하여 부분적으로 표현하려고 노력함.
4체03-05,매우잘함,1,리듬에 맞춰 표현하는 여러 가지 방법을 구체적으로 탐색하고 다양한 기본 움직임 기술을 활용하여 리듬감을 살려 표현함.
4체03-05,매우잘함,2,리듬에 맞춘 표현 방법을 폭넓게 탐색하고 움직임 기술을 창의적으로 활용하여 리듬감 있게 표현함.
4체03-05,잘함,1,리듬에 맞춰 표현하는 방법을 대체로 탐색하고 일부 기본 움직임 기술을 활용하여 리듬감을 살려 표현함.
4체03-05,잘함,2,리듬에 맞춘 표현 방법을 대략적으로 탐색하고 움직임 기술을 활용하여 표현함.
4체03-05,보통,1,리듬에 맞춰 표현하는 방법을 조금씩 탐색해감.
4체03-05,보통,2,움직임 기술을 부분적으로 활용하여 리듬감을 표현하려고 노력함.
4체03-06,매우잘함,1,도구를 활용하여 표현하는 여러 가지 방법을 구체적으로 탐색하고 다양한 기본 움직임 기술과 연결하여 아름답게 표현함.
4체03-06,매우잘함,2,도구를 활용한 표현 방법을 폭넓게 탐색하고 움직임 기술과 창의적으로 연결하여 표현함.
4체03-06,잘함,1,도구를 활용하여 표현하는 방법을 대체로 탐색하고 일부 기본 움직임 기술과 연결하여 표현함.
4체03-06,잘함,2,도구를 활용한 표현 방법을 대략적으로 탐색하고 움직임 기술과 연결하여 표현함.
4체03-06,보통,1,도구를 활용하여 표현하는 방법을 조금씩 탐색해감.
4체03-06,보통,2,움직임 기술을 부분적으로 연결하여 표현하려고 노력함.
4체03-07,매우잘함,1,다양한 기본 움직임 기술로 아름답게 표현하는 여러 가지 활동에 깊은 관심을 갖고 감수성을 적극적으로 나타냄.
4체03-07,매우잘함,2,움직임의 심미적 표현에 폭넓은 호기심을 갖고 감수성을 풍부하게 나타냄.
4체03-07,잘함,1,다양한 기본 움직임 기술로 아름답게 표현하는 일부 활동에 관심을 갖고 감수성을 나타냄.
4체03-07,잘함,2,움직임의 심미적 표현에 대체로 관심을 갖고 감수성을 나타냄.
4체03-07,보통,1,움직임의 심미적 표현에 대한 관심을 조금씩 키워감.
4체03-07,보통,2,감수성을 부분적으로 나타내려고 노력함.
